codigo;categoria;marca;nuevo;descuento;producto;precio;inventario
412765;5;3;0;0;LLANTA 300X17 TT LAG BEST TIRE HA BICICLETAS  XXX590;98000;1
412770;5;28;0;0;LLANTA 90X90X18 TL PIS BEST TIRE HA BICICLETAS  XXX679;125000;1
412773;5;21;0;0;LLANTA 90X90X18 TL PIS BEST TIRE HA BICICLETAS  XXX136;115000;4
412775;5;9;0;0;LLANTA 120X80X17 TL PIS BEST TIRE HA BICICLETAS  XXX432;169000;3
412778;5;2;0;0;LLANTA 100X90X17 TL PIS BEST TIRE HA BICICLETAS  XXX376;165000;4
412780;5;12;0;0;LLANTA 110X90X16 TT LAG BEST TIRE HA BICICLETAS  XXX81;139000;25
412781;5;23;0;0;LLANTA 110X80X17 TL LAG BEST TIRE HA BICICLETAS  XXX44;155000;2
412782;5;20;0;0;LLANTA 120X80X17 TL LAG BEST TIRE HA BICICLETAS  XXX406;175000;2
412783;5;10;0;0;LLANTA 100X90X17 TL LAG BEST TIRE HA BICICLETAS  XXX269;139000;2
412784;5;7;0;0;LLANTA 110X90X17 TL LAG BEST TIRE HA BICICLETAS  XXX574;174000;1
412785;5;27;0;0;LLANTA 110X90X17 TT LAG BEST TIRE HA BICICLETAS  XXX351;139000;2
412786;5;16;0;0;LLANTA 275X21 TT LAG BEST TIRE HA BICICLETAS;82000;10
412787;5;25;0;0;LLANTA 100X90X18 TL LAG BEST TIRE HA BICICLETAS  XXX385;155000;5
412788;5;6;0;0;LLANTA 80X90X17 TL PIS BEST TIRE HA BICICLETAS;105000;1
412790;5;11;0;0;LLANTA 80X90X17 TL PIS BEST TIRE HA BICICLETAS;108000;2
412793;5;3;0;0;LLANTA 70X90X17 TT PIS DX084 BEST TIRE HA BICICLETAS;70000;4
45132;5;18;0;0;LLANTA 90X90X16 TL PIS DURO DISTRIMOTOS XXX 280;115000;2
454075;5;9;0;0;LLANTA 115X90X17 TL PIS GOMA SLIP AKT XXX11;245000;2
466678;5;18;0;0;LLANTA 140X60X13 TL PIS CITY GRIP MICHELIN  XXX509;144000;1
47997;5;28;0;0;LLANTA 120X60X13 TL PIS DURO DISTRIMOTOS  XXX95;89000;2
520AMT0044;5;11;0;0;LLANTA 400X8 DURO AKT  XXX697;89000;2
520AMT0184;5;24;0;0;LLANTA 140X70X17 TL PIS GYRATO RP AKT  XXX290;198000;1
520AMT0185;5;16;0;0;LLANTA 120X80X17 TL PIS GYRATP RP AKT  XXX250;189000;1
520AMT0188;5;23;0;0;LLANTA 90X90X12 TL PIS ORIGANAL TVS GRIP RP AKT  XXX393;129000;3
52351;5;27;0;0;LLANTA 100X90X12 TL PIS DURO DISTRIMOTOS  XXX110;115000;2
5686D;5;7;0;0;LLANTA 130X60X13 TL PIS  DURO DISTRIMOTOS  XXX451;96000;2
6013;5;6;0;0;LLANTA 250X17 TT LAG KENDA AKITA;72000;4
60788;5;21;0;0;LLANTA 120X70X12 TL PIS KENDA AKITA  XXX99;139000;1
6080;5;4;0;0;LLANTA 130X70X12 TL PIS KENDA AKITA  XXX711;155000;2
7011004;5;22;0;0;LLANTA 90X100X10 TL PIS ZOOM CEAT REENCAFE;119000;3
7011202;5;3;0;0;LLANTA 90X90X12 TL PIS ZOOM CEAT REENCAFE  XXX715;119000;6
7011203;5;12;0;0;LLANTA 120X70X12 TL PIS ZOOM CEAT REENCAFE;135000;9
7011204;5;25;0;0;LLANTA 130X70X12 TL PIS ZOOM CEAT REENCAFE;155000;19
7011401;5;28;0;0;LLANTA 80X90X14 TL PIS LYFE MAX CEAT REENCAFE;115000;2
7011702;5;19;0;0;LLANTA 275X17 TT PIS SECURA ZOOM CEAT REENCAFE;119000;9
7011705;5;9;0;0;LLANTA 275X17 TL PIS SECURA ZOOM CEAT REENCAFE;125000;4
7011708;5;8;0;0;LLANTA 130X70X17 TL PIS ZOOM CEAT REENCAFE  XXX530;198000;6
7011710;5;19;0;0;LLANTA 140X60X17 TL PIS ZOOM CEAT REENCAFE  XXX524;235000;9
7011711;5;11;0;0;LLANTA 120X80X17 TL PIS ZOOM CEAT REENCAFE  XXX363;209000;1
7011713;5;14;0;0;LLANTA 110X70X17 TL PIS ZOOM CEAT REENCAFE  XXX41;165000;1
7011720;5;12;0;0;LLANTA 275X17 TL PIS SECURA CEAT REENCAFE  XXX672;75000;1
7011721;5;3;0;0;LLANTA 100X90X17 TT LAG CRIPP CEAT REENCAFE  XXX473;169000;1
7011722;5;1;0;0;LLANTA 100X80X17 TL PIS ZOOM CEAT REENCAFE;148000;9
7011728;5;24;0;0;LLANTA 120X90X17 TT LAG GRIPP CEAT REENCAFE  XXX177;245000;7
7011729;5;20;0;0;LLANTA 130X70X17 TL PIS RAD ZOOM CEAT REENCAFE;220000;3
7011742;5;21;0;0;LLANTA 275X17 TT PIS CEAT REENCAFE  XXX34;91000;4
7011803;5;1;0;0;LLANTA 100X90X18 TL PIS ZOOM CEAT REENCAFE  XXX36;165000;3
7011818;5;6;0;0;LLANTA 110X90X18 TL PIS ZOOM PLUS CEAT  XXX23;148000;1
7011834;5;7;0;0;LLANTA 120X80X18 TL LAG GRIPP CEAT REENCAFE  XXX20;245000;2
7,70E+12;5;30;0;0;LLANTA 110X80X17 TL PIS RP AKT  XXX294;185000;6
7,70E+12;5;4;0;0;LLANTA 110X70X17 TL PIS KONTROL RP AKT  XXX65;119000;5
7,70E+12;5;17;0;0;LLANTA 275X17 TT MOR KONTROL AKT  XXX233;81000;4
7,70E+12;5;13;0;0;LLANTA 300X17 TT MOR KONTROL RP AKT  XXX219;90000;3
7,70E+12;5;23;0;0;LLANTA 300X18 TT MOR KONTROL AKT;108000;2
7,70E+12;5;27;0;0;LLANTA 250X17 TT PIS RP KONTROL AKT  XXX455;65000;1
7,70E+12;5;29;0;0;LLANTA 275X17 TT PIS KONTROL AKT  XXX637;76000;4
7,70E+12;5;19;0;0;LLANTA 275X18 TT MOR KONTROL AKT;85000;6
7,70E+12;5;30;0;0;LLANTA 275X17 TT MOR KONTROL AKT  XXX73;85000;5
7,70E+12;5;18;0;0;LLANTA 300X17 TT MOR KONTROL AKT  XXX75;89000;3
7,70E+12;5;20;0;0;LLANTA 410X18 TT MOR KONTROL AKT  XXX121;122000;3
7,70E+12;5;17;0;0;LLANTA 110X80X17 TL LAGARTO KONTROL AKT;159000;2
7,70E+12;5;5;0;0;LLANTA 350X16 TT MOR KONTROL RP AKT  XXX69;80000;1
7,70E+12;5;29;0;0;LLANTA 450X12 TT PIS KONTROL AKT   XXX694;137000;1
7,70E+12;5;17;0;0;LLANTA 500X12 TT LAG CARGUERO KONTROL AKT  XXX438;179000;18
7,70E+12;5;3;0;0;LLANTA 300X17 TT LAG KONTROL AKT;96000;2
7,70E+12;5;23;0;0;LLANTA 90X90X17 TT LAG KONTROL RP AKT;99000;3
7,70E+12;5;28;0;0;LLANTA 110X90X17 TT LAG KONTROL AKR ORIG 7701023110358;138000;4
7,70E+12;5;19;0;0;LLANTA 275X17 TT LAG RP KONTROL AKT  XXX200;79000;22
7,70E+12;5;6;0;0;LLANTA 110X90X17 TT LAG RP KONTROL AKT  XXX38;139000;9
7,70E+12;5;4;0;0;LLANTA 130X70X12 TL PIS DUNLOP SMART YAMAHA AKT  XXX113;189000;4
7,70E+12;5;11;0;0;LLANTA 160X60X17 TL PIS ROAD METZELER AKT  XXX542;445000;3
7,70E+12;5;21;0;0;LLANTA 130X90X10 TL LAG KONTROL AKT;135000;1
7,70E+12;5;4;0;0;LLANTA 110X80X17 TL PIS KONTROL RP AKT  XXX66;165000;8
7,70E+12;5;27;0;0;LLANTA 400X8 TT CALLE KONTROL  AKT ORIG  XXX118;109000;18
7,70E+12;5;26;0;0;LLANTA 130X70X12 TL PIS KONTROL AKT  XXX714;119000;1
7,70E+12;5;7;0;0;LLANTA 120X70X12 TL PIS KONTROL AKT  XXX712;115000;6
7,70E+12;5;17;0;0;LLANTA 90X90X17 TL PIS MANDRAKE KONTROL AKT;129000;5
7,70E+12;5;14;0;0;LLANTA 275X17 TL PIS MANDREKE RP KONTROL AKT  XXX72;109000;6
7,70E+12;5;27;0;0;LLANTA 275X18 TL PIS KONTROL MANDRAKE AKT;118000;6
7,70E+12;5;6;0;0;LLANTA 275X18 TL LAG KONTROL RP AKT  XXX600;98000;1
7,70E+12;5;14;0;0;LLANTA 100X90X18 TL LAG KONTROL RP AKT;139000;4
7,70E+12;5;7;0;0;LLANTA 120X70X12 TL LAG KONTROL AKT  XXX692;115000;2
7,70E+12;5;24;0;0;LLANTA 90X90X18 TL LAG KONTROL AKT;128000;1
7,70E+12;5;8;0;0;LLANTA 275X17 TL LAG KONTROL RP AKT;99000;2
7,70E+12;5;30;0;0;LLANTA 275X18 TL LAG KONTROL AKT;98000;7
7,70E+12;5;1;0;0;LLANTA 90X90X19 TT LAG ORIGINAL KONTROL AKT  XXX348;105000;37
7,70E+12;5;7;0;0;LLANTA 110X90X17 TT LAG ORIGINAL KONTROL AKT  XXX63;148000;31
7,70E+12;5;5;0;0;LLANTA 90X90X21 TT LAG KONTROL RP AKT  XXX424;135000;1
7,70E+12;5;23;0;0;LLANTA 120X80X18 TT LAG KONTROL RP AKT  XXX433;145000;3
7,70E+12;5;19;0;0;LLANTA 250X17 TT LAG KONTROL AKT;65000;1
7,70E+12;5;8;0;0;LLANTA 450X12 TT LAG KONTROL AKT  XXX705;149000;10
7,70E+12;5;12;0;0;LLANTA 110X90X16 TT CROSS QUEEN AUTECO MOBILITY   XXX372;115000;7
7,71E+12;5;8;0;0;LLANTA 140X70X17 TL PIS DUNLOP AKT;398000;2
7,71E+12;5;17;0;0;LLANTA 80X100X14 TT PIS KONTROL AKT  XXX94;80000;2
7,71E+12;5;24;0;0;LLANTA 130X70X17 TL PIS KONTROL RP AKT;169000;3
7,71E+12;5;24;0;0;LLANTA 275X17 TT TREBOL KONTROL AKT;98000;1
7,71E+12;5;3;0;0;LLANTA 350X16 TL PIS RP KONTROL AKT;155000;2
7,71E+12;5;28;0;0;LLANTA 110X90X16 TL TRE  KONTROL AKT  XXX70;149000;4
7,71E+12;5;26;0;0;LLANTA 110X80X18 TT TRE KONTROL AKT  XXX566;138000;7
7,71E+12;5;24;0;0;LLANTA 80X90X21 TT TRE KONTROL AKT;109000;2
7,71E+12;5;1;0;0;LLANTA 90X90X17 TL LAG KONTROL AKT;115000;3
7,71E+12;5;2;0;0;LLANTA 120X80X17 TL LAG KONTROL RP AKT  XXX538;169000;1
7,71E+12;5;14;0;0;LLANTA 80X90X21 TT LAG KONTROL RP AKT  XXX255;149000;2
7,71E+12;5;12;0;0;LLANTA 100X80X18 TL PIS METZELER RP AKT  XXX304;159000;2
7,71E+12;5;24;0;0;LLANTA 250X18 TT PIS KONTROL RP AKT;65000;2
7,71E+12;5;29;0;0;LLANTA 110X90X17 TT TRE KONTROL RP AKT  XXX174;139000;1
7,71E+12;5;2;0;0;LLANTA 90X90X19 TT TRE M60 KONTROL AKT  XXX709;98000;1
7,71E+12;5;1;0;0;LLANTA 140X70X17 TL PIS KONTROL AKT;189000;2
7,71E+12;5;29;0;0;LLANTA 275X17 TL PIS MANDRAKE  KONTROL AKT  XXX80;105000;4
7,71E+12;5;2;0;0;LLANTA 275X18 TL PIS TIPO PILOT KONTROL RP AKT;115000;1
7,71E+12;5;6;0;0;LLANTA 100X90X17 TL PIS RP KONTROL AKT  XXX384;144000;1
7,71E+12;5;2;0;0;LLANTA 120X80X17 TL KONTROL AKT ORIG  XXX331;169000;1
7,71E+12;5;4;0;0;LLANTA 400X8 TT CALLE KONTROL AKT  XXX495;84000;1
7,71E+12;5;29;0;0;LLANTA 100X90X18 TL LAG RP KONTROL AKT  XXX167;159000;7
7,71E+12;5;3;0;0;LLANTA 120X80X17 TL LAG RP KONTROL AKT  XXX472;159000;4
7,71E+12;5;22;0;0;LLANTA 100X90X17 TL PIS RP KONTROL AKT  XXX397;149000;2
7,71E+12;5;19;0;0;LLANTA 275X17 TL PIS KONTROL RP AKT  XXX76;105000;10
7,71E+12;5;19;0;0;LLANTA 110X70X13 TL PIS KONTROL RP AKT  XXX111;101000;4
7,71E+12;5;10;0;0;LLANTA 130X70X13 TL PIS RP KONTROL AKT  XXX508;98000;1
7,71E+12;5;27;0;0;LLANTA 275X17 TL PIS KONTROL AKT  XXX78;105000;12
7,71E+12;5;3;0;0;LLANTA 300X17 TT CROSS RP AKT;99000;2
7,71E+12;5;7;0;0;LLANTA 275X18 TT CROSS KONTROL  AKT;89000;3
7,71E+12;5;22;0;0;LLANTA 90X90X12 TL PIS  KONTROL AKT;99000;1
7,71E+12;5;25;0;0;LLANTA 120X90X17 TT TRE KONTROL RP AKT;195000;2
7,71E+12;5;20;0;0;LLANTA 275X17 TT LAG KONTROL AKT;79000;5
7,71E+12;5;6;0;0;LLANTA 275X18 TT LAG KONTROL RP AKT  XXX90;93000;10
7,71E+12;5;26;0;0;LLANTA 100X90X18 TT LAG KONTROL RP AKT  XXX139;118000;12
7,71E+12;5;19;0;0;LLANTA 275X18 TL LAG TIPO MT70 KONTROL RP AKT;109000;3
8011203;5;12;0;0;LLANTA 90X90X17 TL PIS GRIZZLY MAX REECANFE;109000;6
8011204;5;14;0;0;LLANTA 100X80X17 TL PIS GRIZZLY MAX REENCAFE CEAT  XXX32;135000;18
8011206;5;8;0;0;LLANTA 100X90X17 TL PIS  PG74T GRIZZLY MAX REENCAFE  CEAT  XXX24;159000;1
8011207;5;18;0;0;LLANTA 110X80X17 TL LAG GRIZZLY MAX CEAT  XXX39;145000;2
8011215;5;8;0;0;LLANTA 450X12 TT LAG GRIZZLY MAX REENCAFE  XXX439;145000;17
8011216;5;8;0;0;LLANTA 500X12 TT LAG GRIZZLY MAX CEAT  XXX713;165000;6
8011217;5;14;0;0;LLANTA 130X70X12 TL LAG GRIZZLY MAX REENCAGE;115000;64
8011218;5;3;0;0;LLANTA 120X70X12 TL LAG GRIZZLY MAX REENCAFE;109000;28
8011219;5;15;0;0;LLANTA 130X70X12 TL PIS GRIZZLY REENCAFE CEAT  XXX117;119000;1
8011601;5;4;0;0;LLANTA 110X90X16 TL LAG GRIZZLY MAX REENCAFE;159000;70
8011713;5;30;0;0;LLANTA 130X80X17 TT LAG GRIZZLY MAX REENCAFE CEAT  XXX37;165000;5
8011717;5;18;0;0;LLANTA 275X17 TT PIS GRIZZLY MAX RERENCAFE CEAT  XXX29;65000;4
8011740;5;19;0;0;LLANTA 275X17 TL CROSS GRIZZLY MAX REENCAFE  XXX221;105000;1
8011741;5;4;0;0;LLANTA 300X17 TL CROSS GRIZZLY MAX REENCAFE  XXX230;105000;1
8011745;5;21;0;0;LLANTA 90X90X17 TL PIS GRIZZLY MAX CEAT;115000;2
8011758;5;13;0;0;LLANTA 100X90X17 TL PIS GRIZZLY REENCAFE CEAT  XXX374;129000;1
8011763;5;9;0;0;LLANTA 120X80X17 TL LAG GRIZZLY REENCAFE  XXX181;165000;4
8011811;5;21;0;0;LLANTA 410X18 TT MOR GRIZZLY MAX REENCAFE CEAT  XXX61;129000;1
8011812;5;16;0;0;LLANTA 275X18 TL LAG GRIZZLY MAX CEAT  XXX33;98000;1
8011815;5;6;0;0;LLANTA 110X90X18 TL CROSS GRIZZLY MAX REENCANFE CEAT  XXX120;219000;1
8011820;5;1;0;0;LLANTA 90X90X18 TL PIS GRIZZLY REENCAFE  XXX342;125000;5
8011911;5;11;0;0;LLANTA 90X90X19 TT CROSS GRIZZLY MAX REENCAFE  XXX497;129000;2
9,41E+11;5;5;0;0;LLANTA CUATRIMOTO 23X8X12 YAMAHA  XXX592;170000;1
9410879190;5;27;0;0;LLANTA 130X90X10 TL PIS PIRELLI YAMAHA;145000;1
9,41E+11;5;4;0;0;LLANTA CUATRIMOTO 23X10X12 YAMAHA  XXX586;198000;2
9,41E+11;5;30;0;0;LLANTA 130X70X12 TL PIS ANGEL PIRELLI YAMAHA  XXX104;195000;3
9,41E+11;5;17;0;0;LLANTA 140X70X17 TL PIS DIABLO ROSSO PIRELLI YAMAHA  XXX284;445000;1
9,41E+11;5;5;0;0;LLANTA 100X90X17 TL PIS SUPER CITY PIRELLI YAMAHA  XXX195;219000;2
G101260;5;14;0;0;LLANTA 110X80X17 TL PIS SPECIAL PRO  XXX468;125000;1
G101309;5;20;0;0;LLANTA 110X90X16 TL CROSS SPECIAL PRO  XXX528;138000;9
K307396;5;26;0;0;LLANTA 300X18 TT CROSS KTO  XXX129;125000;1
K307450;5;14;0;0;LLANTA 275X17 TT CROSS KTO  XXX91;109000;2
LLN3517;5;6;0;0;LLANTA 410X18 TT MOR KENDA LEN  XXX126;155000;2
LLN3564;5;2;0;0;LLANTA 275X19 TT MOR KENDA  XXX153;70000;1
LLN3592;5;15;0;0;LLANTA 275X17 TT MOR KENDA  XXX224;66000;1
LLN3679;5;21;0;0;LLANTA 275X18 TL KENDA LEN;125000;4
LLN3712;5;13;0;0;LLANTA 275X17 TT CRO KENDA  XXX228;64000;1
LLN3756;5;8;0;0;LLANTA 90X90X14 TL PIS KENDA LEN  XXX723;89000;1
LLN3768;5;18;0;0;LLANTA 90X90X17 TL PIS KENDA LEN;145000;4
LMT001;5;11;0;0;LLANTA 80X90X14 TL PIS RAPTOR AUTOFAX  XXX464;89000;4
LMT002;5;17;0;0;LLANTA 110X90X16 TL LAG RAPTOR AUTOFAX  XXX84;169000;2
LMT009;5;16;0;0;LLANTA 110X90X17 TL LAG RAPTOR  XXX176;169000;2
LMT022;5;11;0;0;LLANTA 90X90X17 TL LAG RAPTOR AUTOFAX  XXX669;119000;1
LMT025;5;6;0;0;LLANTA 100X80X17 TL LAG RAPTOR AUTOFAX  XXX210;139000;1
LMT028;5;28;0;0;LLANTA 100X90X17 TL LAG RAPTOR AUTOFAX  XXX324;149000;2
LMT035;5;22;0;0;LLANTA 110X90X17 TL LAG RAPTOR AUTOFAX  XXX557;175000;5
LMT037;5;21;0;0;LLANTA 130X70X12 TL PIS DEESTONE AUTOFAX  XXX105;89000;1
LMT049;5;10;0;0;LLANTA 140X60X17 TL PIS  RAPTOR AUTOFAX  XXX16;185000;2
LMT050;5;18;0;0;LLANTA 140X70X17 TL LAG RAPTOR AUTOFAX  XXX359;179000;23
LMT065;5;23;0;0;LLANTA 120X70X17 TL PIS RAPTOR  XXX425;129000;1
LMT071;5;11;0;0;LLANTA 110X80X18 TL LAG  RAPTOR PG69Y AUTOFAX;169000;2
LMT074;5;8;0;0;LLANTA 120X80X18 TL LAG RAPTOR AUTOFAX  XXX154;185000;1
LMT124;5;14;0;0;LLANTA CUATRIMOTO 26X12X12 TL DEESTONE D932 AUTOFAX  XXX1;399000;2
LMT227;5;12;0;0;LLANTA 275X17 TT MOR DEESTONE  XXX208;69000;1
LMT269;5;8;0;0;LLANTA 110X80X18 TL PIS RAPTOR PG74T AUTO FAX  XXX31;95000;2
M607637;5;15;0;0;LLANTA 90X90X18 TL PIS PILOT STREET 2 MICHELIN HONDA;215000;2
MAGIK100;5;24;0;0;LLANTA 100X80X17 TL PIS MAGIK JKM  XXX303;109000;3
MB132600;5;20;0;0;LLANTA 110X70X13 TL PIS ANGEL PIRELLY MERLIN  XXX488;148000;1
MB171014;5;8;0;0;ELIMINADO;82000;1
MB171015;5;27;0;0;LLANTA 275X17 TT MOR  PIRELLI MERLIN  XXX196;89000;2
MB172003;5;14;0;0;LLANTA 90X90X17 TL PIS ANGEL CITY PIRELLI MERLIN  XXX261;209000;2
MB172305;5;13;0;0;LLANTA 100X80X17 TL PIS ANGEL CITY PIRELLI ROLPARTS  XXX316;259000;2
MB172306;5;1;0;0;LLANTA 100X80X17 TL PIS DIABLO ROSSO SPORT PIRELLI ROLPARTS  XXX463;298000;1
MB172601;5;30;0;0;LLANTA 110X70X17 TL PIS ANGEL CITY PIRELLI ROLPARS  XXX388;359000;2
MB172610;5;28;0;0;LLANTA 110X70X17 TL PIS DIABLO ROSSO SPORT PIRELLI ROLPARTS  XXX389;369000;1
MB173202;5;1;0;0;LLANTA 100X90X17 TL PIS ANGEL CITY PIRELLI ROLPARTS  XXX378;239000;1
MB176805;5;23;0;0;LLANTA 150X60X17 TL DIABLO ROSSO SPORT PIRELLI ROLPARTS;498000;2
MB177000;5;5;0;0;LLANTA 120X90X17 TT LAG MT60 PIRELLI MERLIN  XXX168;395000;1
MB181601;5;9;0;0;LLANTA 80X100X18 TL SUPER CITY PIRELLI MERLIN  XXX150;198000;1
MB182010;5;16;0;0;LLANTA 90X90X18 TL PIS SUPER CITY PIRELLI MERLIN  XXX341;225000;1
MB183503;5;3;0;0;LLANTA 110X80X18 TT MT70 TREBOL PIRELLI MERLIN;398000;2
MB183506;5;20;0;0;LLANTA 110X80X18 TT LAG  PIRELLI MT90 ROLPARTS  XXX141;360000;1
MBL10300;5;27;0;0;LLANTA CUATRIMOTO 22X11X10 TL REINF JOURNEY CUATRIMOTO MERLIN  XXX5;289000;4
MBL12170;5;22;0;0;LLANTA CUADRIMOTO 25X8X12 MARS TL FORERUNNER CDR XXX4;255000;2
MBL12370;5;7;0;0;LLANTA CUADRIMOTO 25X10X12 MARS TL FORERUNNER CCDR XXX3;395000;1
MBL14050;5;4;0;0;LLANTA CUATRIMOTO 26X9X14 MOR MERLIN XXX2;325000;4
MD133800;5;30;0;0;LLANTA 120X70X13 TL VEE MERLIN  XXX510;129000;1
MK174701;5;22;0;0;LLANTA 110X90X17 TL CROSS MAGIK MERLIN PIRE  XXX179;158000;1
MK174755;5;7;0;0;LLANTA 120X90X17 TT LAG MAGIK TIRE  XXX40;189000;9
MK183500;5;30;0;0;LLANTA 110X80X18 TT TRE MAGIK TIRE MERLIN  XXX369;149000;2
MK184301;5;5;0;0;LLANTA 410X18 TT LAG MAGIK PIRE  XXX125;125000;2
NYS06132;5;25;0;0;LLANTA 90X90X18 TL LAG HONDA ORIGINAL;125000;6
NYS06569;5;16;0;0;LLANTA 110X80X17 TL LAG NAYASA SNAKE  HONDA;165000;10
NYS09115;5;23;0;0;LLANTA 350X10 TL PIS HONDA ORIGINAL;98000;5
NYS10555;5;7;0;0;LLANTA 110X90X17 TT LAG NAYASA HONDA ORIGINAL;175000;27
NYS12640;5;25;0;0;LLANTA 90X90X18 TL PIS HONDA ORIGINAL;125000;10
NYS13766;5;7;0;0;LLANTA 110X70X17 TL PIS NAYASA ORIGINAL HONDA;139000;1
R009;5;24;0;0;LLANTA 275X17 TL CROSS GRIZZLY CEAT JKM  XXX27;98000;4
R010;5;26;0;0;LLANTA 300X17 TL CROSS GRIZZLY CEAT XXX14;125000;3
R013;5;7;0;0;LLANTA 110X90X18 TL CROSS GRIZZLY JKM XXX12;189000;2
R014;5;5;0;0;LLANTA 410X18 TL CROSS GRIZZLY CEAT JKM  XXX45;169000;1
R022;5;11;0;0;LLANTA 130X70X12 TL PIS DUNLOP JKM  XXX394;129000;1
RMLMT226;5;15;0;0;LLANTA 250X17 TT CROSS DEESTONE AUTOFAX  XXX207;60000;4
RMLMT240;5;10;0;0;LLANTA 250X17 TT CALLE RAPTOR AUTOFAX  XXX187;60000;3
RMLMT266;5;20;0;0;LLANTA 70X80X18 TL PIS RAPTOR AUTOFAX  XXX410;58000;1
RMLMT271;5;13;0;0;LLANTA 120X80X18 TL PIS RAPTOR AUTOFAX  XXX570;178000;1
SJ30125;5;28;0;0;LLANTA 410X17 TT CROSS VEE RUBBER JKM  XXX172;137000;4
SJ30229;5;2;0;0;LLANTA 120X70X17 TL PIS ANGEL CITY PIRELLI JKM  XXX333;215000;1
SJ30233;5;4;0;0;LLANTA 100X80X18 TL PIS SUPER CITY PIRELLI  XXX297;198000;1
SJ30394;5;30;0;0;LLANTA 275X17 TT PIS VEE RUBBER ROLPARTS  XXX725;65000;5
TY1030;5;5;0;0;LLANTA 275X17 TT CROSS TIMSUN IGB  XXX74;129000;1
TY1040;5;7;0;0;LLANTA 80X100X17 TL SPORT TOURING IGB;145000;5
TY1344;5;28;0;0;LLANTA 110X70X17 TL PIS SPORT TIMSUN IGB;185000;2
TY1345;5;1;0;0;LLANTA 110X60X17 TL PIS SPORT TIMSUN IGB  XXX409;175000;2
TY1357;5;20;0;0;LLANTA 140X60X17 TL PIS SPORT TIMSUN IGB  XXX568;295000;6
TY1363S;5;29;0;0;LLANTA 160X60X17 TL SPORT TIMSUN IGB;356000;2
TY1436;5;25;0;0;LLANTA 70X90X16 TL TOURING TIMSUN IGB  XXX274;85000;1
TY1437;5;19;0;0;LLANTA 80X90X16 TL PIS SPORT TIMSUN IGB;129000;5
TY1541;5;26;0;0;LLANTA 100X80X17 TL PIS SPORT TIMSUN IGB  XXX299;169000;1
TY1545;5;10;0;0;LLANTA 80X90X14 TL PIS SPORT TIMSUN IGB  XXX458;115000;5
TY1546;5;8;0;0;LLANTA 90X90X14 TL PIS SPORT TIMSUN IGB  XXX466;135000;4
TY1563;5;20;0;0;LLANTA 100X70X17 TL PIS SPORT TIMSUN IGB  XXX278;215000;5
TY1826;5;19;0;0;LLANTA 120X80X16 TL SPORT TOURING TIMSUN IGB  XXX83;238000;5
TY1830;5;20;0;0;LLANTA 90X90X17 TL PIS SPORT TOURING TIMSUN IGB;165000;4
TY1832S;5;18;0;0;LLANTA 100X80X17 TL PIS SPORT TIMSUN IGB  XXX185;175000;10
TY1835S;5;25;0;0;LLANTA 110X70X17 TL PIS SPORT TIMSUN IGB;225000;5
TY1842S;5;15;0;0;LLANTA 140X60X17 TL PIS SPORT TIMSUN IGB  XXX56;289000;6
TY1844S;5;16;0;0;LLANTA 150X60X17 TL PIS SPORT TIMSUN IGB  XXX51;335000;1
TY1866;5;25;0;0;LLANTA 90X90X19 TL PIS SPORT TOURING TIMSUN IGB  XXX350;195000;2
TY1885;5;26;0;0;LLANTA 90X90X21 TL PIS SPORT TIMSUN IGB  XXX420;209000;2
TY4337;5;26;0;0;LLANTA 110X80X19 TT LAG ENDURO TIMSUN IGB  XXX247;185000;1
TY4365;5;23;0;0;LLANTA 100X80X18 TL LAG TIMSON IGB  XXX133;135000;1
TY4368S;5;10;0;0;LLANTA 100X80X10 TL PIS SPORT TIMSUN IGB  XXX108;115000;1
TY4373S;5;27;0;0;LLANTA 150X60X17 TL SPORT TOURING TIMSUN IGB;369000;1
U5090;5;28;0;0;LLANTA 410X18 TT LAG DONIN IGB  XXX373;149000;2
U5170;5;9;0;0;LLANTA 140X60X17 TL PIS ROAD DONIN IGB  XXX57;225000;4
U5230;5;7;0;0;LLANTA 120X70X17 TL PIS DONIN REVO  XXX169;139000;1
U5325;5;9;0;0;LLANTA 130X70X17 TL PIS DONIN IGB  XXX289;178000;3
VX950TL;5;28;0;0;LLANTA 130X60X13 TL PIS VAOX  XXX114;105000;1
VXLL874RTL;5;25;0;0;LLANTA 130X70X12 TL PIS VAOX  XXX445;105000;2
5251203520A-LGB5;6;22;0;0;COMANDO IZQ AGILITY 125 RS TANAKA REMO;35000;2
57;6;30;0;0;PORTA PLACA TS JHOUR;15000;1
602;6;29;0;0;PIÑON ATAQUE FREEWIND CASSARELLA;40000;2
0000-20;6;2;0;0;MICRO SWITCH LUCES ALTAS/BAJAS BEST 125 IMPOMOTOS;5000;20
217;6;3;0;0;SOCKET FAROLA UNIVERSAL;8000;3
0000-25;6;21;0;0;MICRO SWITCH LUCES BEST 125 IMPOMOTOS;6000;13
0000-26;6;14;0;0;MICRO SWITCH DIRECCIONAL CUADRADA 3 PINES IMPOMOTOS;5000;25
67;6;22;0;0;PORTA PLACA TS 125 CIBERMOTOS;16000;4
000-123;6;9;0;0;CAUCHO CAMPANA  AX4/CB 110/WAVE 110 INDUMOTOS;7000;1
000-128;6;17;0;0;CAUCHO CAMPANA AX 100/FR 80/ VIVA 115/BEST 125 INDUMOTOS;8000;8
